Record Date,Electronic Category Description,Channel Type Description,Tax Category Description,Net Collections Amount,Electronic Category ID,Channel Type ID,Tax Category ID,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2024-01-24,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,49209.20,3,1,1,2,2024,2,2024,1,01,24
2024-01-24,Non-Electronic,Over-the-Counter (OTC),Non-Tax,14591568.45,4,1,1,3,2024,2,2024,1,01,24
2024-01-24,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,43368.14,2,1,2,4,2024,2,2024,1,01,24
2024-01-24,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,74957473.51,2,1,1,8,2024,2,2024,1,01,24
2024-01-24,Fully Electronic - All,Bank,IRS Tax,134326.85,1,5,3,5,2024,2,2024,1,01,24
2024-01-24,Non-Electronic,Over-the-Counter (OTC),IRS Tax,3552872.25,4,1,3,6,2024,2,2024,1,01,24
2024-01-24,Electronic Settlement,Mail,Non-Tax,94284596.00,3,2,1,11,2024,2,2024,1,01,24
2024-01-24,Fully Electronic - All,Internet,IRS Non-Tax,375130.20,1,3,2,7,2024,2,2024,1,01,24
2024-01-24,Fully Electronic - All,Bank,Non-Tax,3621453748.10,1,5,1,9,2024,2,2024,1,01,24
2024-01-24,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,234915210.49,2,1,3,10,2024,2,2024,1,01,24
2024-01-24,Electronic Settlement,Mail,IRS Tax,12894490593.31,3,2,3,12,2024,2,2024,1,01,24
2024-01-24,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,16575781.73,1,1,1,13,2024,2,2024,1,01,24
2024-01-24,Fully Electronic - All,Internet,IRS Tax,13725876662.28,1,3,3,14,2024,2,2024,1,01,24
2024-01-24,Fully Electronic - All,Internet,Non-Tax,5206893696.30,1,3,1,15,2024,2,2024,1,01,24
2024-01-23,Non-Electronic,Mail,Non-Tax,1044.40,4,2,1,1,2024,2,2024,1,01,23
2024-01-23,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,21024.16,3,1,1,2,2024,2,2024,1,01,23
2024-01-23,Non-Electronic,Over-the-Counter (OTC),Non-Tax,9524456.81,4,1,1,3,2024,2,2024,1,01,23
2024-01-23,Fully Electronic - All,Internet,IRS Non-Tax,355707.50,1,3,2,8,2024,2,2024,1,01,23
2024-01-23,Fully Electronic - All,Bank,IRS Non-Tax,18.50,1,5,2,4,2024,2,2024,1,01,23
2024-01-23,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,524616.70,2,1,2,5,2024,2,2024,1,01,23
2024-01-23,Fully Electronic - All,Bank,IRS Tax,116957.48,1,5,3,6,2024,2,2024,1,01,23
2024-01-23,Non-Electronic,Over-the-Counter (OTC),IRS Tax,4543787.44,4,1,3,7,2024,2,2024,1,01,23
2024-01-23,Fully Electronic - All,Bank,Non-Tax,1642549223.74,1,5,1,10,2024,2,2024,1,01,23
2024-01-23,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,217362386.57,2,1,3,11,2024,2,2024,1,01,23
2024-01-23,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,82620878.89,2,1,1,9,2024,2,2024,1,01,23
2024-01-23,Electronic Settlement,Mail,Non-Tax,88098686.20,3,2,1,12,2024,2,2024,1,01,23
2024-01-23,Electronic Settlement,Mail,IRS Tax,6230193565.26,3,2,3,13,2024,2,2024,1,01,23
2024-01-23,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,11931322.28,1,1,1,14,2024,2,2024,1,01,23
2024-01-23,Fully Electronic - All,Internet,IRS Tax,4100466951.77,1,3,3,15,2024,2,2024,1,01,23
2024-01-23,Fully Electronic - All,Internet,Non-Tax,771030916.71,1,3,1,16,2024,2,2024,1,01,23
2024-01-22,Non-Electronic,Mail,Non-Tax,1891.98,4,2,1,1,2024,2,2024,1,01,22
2024-01-22,Fully Electronic - All,Internet,IRS Non-Tax,185172.65,1,3,2,8,2024,2,2024,1,01,22
2024-01-22,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,525932.50,3,1,1,2,2024,2,2024,1,01,22
2024-01-22,Non-Electronic,Over-the-Counter (OTC),Non-Tax,11839268.17,4,1,1,3,2024,2,2024,1,01,22
2024-01-22,Fully Electronic - All,Bank,IRS Non-Tax,412.68,1,5,2,4,2024,2,2024,1,01,22
2024-01-22,Fully Electronic - All,Bank,Non-Tax,1960930397.97,1,5,1,10,2024,2,2024,1,01,22
2024-01-22,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,-85.00,2,1,2,7,2024,2,2024,1,01,22
2024-01-22,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,228093695.52,2,1,3,11,2024,2,2024,1,01,22
2024-01-22,Fully Electronic - All,Bank,IRS Tax,3689278.39,1,5,3,5,2024,2,2024,1,01,22
2024-01-22,Non-Electronic,Over-the-Counter (OTC),IRS Tax,4793234.49,4,1,3,6,2024,2,2024,1,01,22
2024-01-22,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,82952263.96,2,1,1,9,2024,2,2024,1,01,22
2024-01-22,Electronic Settlement,Mail,Non-Tax,66014241.02,3,2,1,12,2024,2,2024,1,01,22
2024-01-22,Electronic Settlement,Mail,IRS Tax,5643658679.38,3,2,3,13,2024,2,2024,1,01,22
2024-01-22,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,47000140.22,1,1,1,14,2024,2,2024,1,01,22
2024-01-22,Fully Electronic - All,Internet,IRS Tax,27064037363.18,1,3,3,15,2024,2,2024,1,01,22
2024-01-22,Fully Electronic - All,Internet,Non-Tax,998395163.94,1,3,1,16,2024,2,2024,1,01,22
2024-01-19,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,249561.24,3,1,1,1,2024,2,2024,1,01,19
2024-01-19,Non-Electronic,Over-the-Counter (OTC),Non-Tax,8704942.71,4,1,1,2,2024,2,2024,1,01,19
2024-01-19,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,47920.16,2,1,2,3,2024,2,2024,1,01,19
2024-01-19,Fully Electronic - All,Bank,Non-Tax,1506664771.68,1,5,1,8,2024,2,2024,1,01,19
2024-01-19,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,228456803.48,2,1,3,9,2024,2,2024,1,01,19
2024-01-19,Electronic Settlement,Mail,Non-Tax,95415571.84,3,2,1,10,2024,2,2024,1,01,19
2024-01-19,Fully Electronic - All,Bank,IRS Tax,422084.65,1,5,3,4,2024,2,2024,1,01,19
2024-01-19,Non-Electronic,Over-the-Counter (OTC),IRS Tax,11155419.56,4,1,3,5,2024,2,2024,1,01,19
2024-01-19,Fully Electronic - All,Internet,IRS Non-Tax,298166.62,1,3,2,6,2024,2,2024,1,01,19
2024-01-19,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,68768709.90,2,1,1,7,2024,2,2024,1,01,19
2024-01-19,Electronic Settlement,Mail,IRS Tax,6509573718.31,3,2,3,11,2024,2,2024,1,01,19
2024-01-19,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,15000604.27,1,1,1,12,2024,2,2024,1,01,19
2024-01-19,Fully Electronic - All,Internet,IRS Tax,11095085233.65,1,3,3,13,2024,2,2024,1,01,19
2024-01-19,Fully Electronic - All,Internet,Non-Tax,433955940.59,1,3,1,14,2024,2,2024,1,01,19
2024-01-18,Non-Electronic,Mail,Non-Tax,1000.00,4,2,1,1,2024,2,2024,1,01,18
2024-01-18,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,79561.74,3,1,1,2,2024,2,2024,1,01,18
2024-01-18,Non-Electronic,Over-the-Counter (OTC),Non-Tax,9865189.44,4,1,1,3,2024,2,2024,1,01,18
2024-01-18,Fully Electronic - All,Internet,IRS Non-Tax,390615.36,1,3,2,6,2024,2,2024,1,01,18
2024-01-18,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,24418.78,2,1,2,4,2024,2,2024,1,01,18
2024-01-18,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,110263934.42,2,1,1,8,2024,2,2024,1,01,18
2024-01-18,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,239048259.42,2,1,3,9,2024,2,2024,1,01,18
2024-01-18,Non-Electronic,Over-the-Counter (OTC),IRS Tax,5310341.05,4,1,3,5,2024,2,2024,1,01,18
2024-01-18,Fully Electronic - All,Bank,Non-Tax,1823894140.09,1,5,1,7,2024,2,2024,1,01,18
2024-01-18,Electronic Settlement,Mail,Non-Tax,59302696.52,3,2,1,10,2024,2,2024,1,01,18
2024-01-18,Electronic Settlement,Mail,IRS Tax,10537183380.82,3,2,3,11,2024,2,2024,1,01,18
2024-01-18,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,13887847.28,1,1,1,12,2024,2,2024,1,01,18
2024-01-18,Fully Electronic - All,Internet,Non-Tax,474242763.45,1,3,1,13,2024,2,2024,1,01,18
2024-01-18,Fully Electronic - All,Internet,IRS Tax,12464348436.59,1,3,3,14,2024,2,2024,1,01,18
2024-01-17,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,25389.53,3,1,1,1,2024,2,2024,1,01,17
2024-01-17,Non-Electronic,Over-the-Counter (OTC),Non-Tax,10316853.65,4,1,1,2,2024,2,2024,1,01,17
2024-01-17,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,24375.00,2,1,2,3,2024,2,2024,1,01,17
2024-01-17,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,78263164.24,2,1,1,6,2024,2,2024,1,01,17
2024-01-17,Fully Electronic - All,Bank,Non-Tax,1598514044.90,1,5,1,7,2024,2,2024,1,01,17
2024-01-17,Non-Electronic,Over-the-Counter (OTC),IRS Tax,53067338.63,4,1,3,4,2024,2,2024,1,01,17
2024-01-17,Fully Electronic - All,Internet,IRS Non-Tax,315254.22,1,3,2,5,2024,2,2024,1,01,17
2024-01-17,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,226182473.02,2,1,3,8,2024,2,2024,1,01,17
2024-01-17,Electronic Settlement,Mail,IRS Tax,2184269877.61,3,2,3,9,2024,2,2024,1,01,17
2024-01-17,Electronic Settlement,Mail,Non-Tax,61838296.19,3,2,1,10,2024,2,2024,1,01,17
2024-01-17,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,13641058.10,1,1,1,11,2024,2,2024,1,01,17
2024-01-17,Fully Electronic - All,Internet,Non-Tax,997949401.47,1,3,1,12,2024,2,2024,1,01,17
2024-01-17,Fully Electronic - All,Internet,IRS Tax,14220487611.64,1,3,3,13,2024,2,2024,1,01,17
2024-01-16,Non-Electronic,Over-the-Counter (OTC),Non-Tax,10033696.00,4,1,1,1,2024,2,2024,1,01,16
2024-01-16,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,25015.81,2,1,2,2,2024,2,2024,1,01,16
2024-01-16,Fully Electronic - All,Bank,Non-Tax,1713728976.27,1,5,1,7,2024,2,2024,1,01,16
2024-01-16,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,73911432.40,2,1,1,8,2024,2,2024,1,01,16
2024-01-16,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,25890.49,3,1,1,5,2024,2,2024,1,01,16
2024-01-16,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,192070854.51,2,1,3,9,2024,2,2024,1,01,16
2024-01-16,Fully Electronic - All,Bank,IRS Tax,2081770.94,1,5,3,3,2024,2,2024,1,01,16
2024-01-16,Non-Electronic,Over-the-Counter (OTC),IRS Tax,2343450.60,4,1,3,4,2024,2,2024,1,01,16
2024-01-16,Fully Electronic - All,Internet,IRS Non-Tax,247973.28,1,3,2,6,2024,2,2024,1,01,16
2024-01-16,Electronic Settlement,Mail,Non-Tax,44428475.25,3,2,1,10,2024,2,2024,1,01,16
2024-01-16,Electronic Settlement,Mail,IRS Tax,1692721547.56,3,2,3,11,2024,2,2024,1,01,16
2024-01-16,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,58281206.15,1,1,1,12,2024,2,2024,1,01,16
2024-01-16,Fully Electronic - All,Internet,Non-Tax,746706161.18,1,3,1,13,2024,2,2024,1,01,16
2024-01-16,Fully Electronic - All,Internet,IRS Tax,83426259922.82,1,3,3,14,2024,2,2024,1,01,16
2024-01-12,Non-Electronic,Mail,Non-Tax,-831.00,4,2,1,1,2024,2,2024,1,01,12
2024-01-12,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,1146836.79,3,1,1,2,2024,2,2024,1,01,12
2024-01-12,Non-Electronic,Over-the-Counter (OTC),Non-Tax,38675152.62,4,1,1,3,2024,2,2024,1,01,12
2024-01-12,Fully Electronic - All,Bank,IRS Non-Tax,647912.58,1,5,2,4,2024,2,2024,1,01,12
2024-01-12,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,22387.30,2,1,2,7,2024,2,2024,1,01,12
2024-01-12,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,222163640.86,2,1,3,11,2024,2,2024,1,01,12
2024-01-12,Fully Electronic - All,Bank,IRS Tax,375828.52,1,5,3,5,2024,2,2024,1,01,12
2024-01-12,Non-Electronic,Over-the-Counter (OTC),IRS Tax,2145561.30,4,1,3,6,2024,2,2024,1,01,12
2024-01-12,Electronic Settlement,Mail,Non-Tax,49093890.88,3,2,1,12,2024,2,2024,1,01,12
2024-01-12,Electronic Settlement,Mail,IRS Tax,1110901829.34,3,2,3,13,2024,2,2024,1,01,12
2024-01-12,Fully Electronic - All,Internet,IRS Non-Tax,895554.47,1,3,2,8,2024,2,2024,1,01,12
2024-01-12,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,83589870.69,2,1,1,9,2024,2,2024,1,01,12
2024-01-12,Fully Electronic - All,Bank,Non-Tax,1380524645.13,1,5,1,10,2024,2,2024,1,01,12
2024-01-12,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,16604208.43,1,1,1,14,2024,2,2024,1,01,12
2024-01-12,Fully Electronic - All,Internet,IRS Tax,24863607883.04,1,3,3,15,2024,2,2024,1,01,12
2024-01-12,Fully Electronic - All,Internet,Non-Tax,744557112.87,1,3,1,16,2024,2,2024,1,01,12
2024-01-11,Non-Electronic,Over-the-Counter (OTC),Non-Tax,14064540.69,4,1,1,1,2024,2,2024,1,01,11
2024-01-11,Fully Electronic - All,Internet,IRS Non-Tax,289592.00,1,3,2,6,2024,2,2024,1,01,11
2024-01-11,Fully Electronic - All,Bank,IRS Non-Tax,60.00,1,5,2,2,2024,2,2024,1,01,11
2024-01-11,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,92423416.38,2,1,1,7,2024,2,2024,1,01,11
2024-01-11,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,156782744.88,2,1,3,9,2024,2,2024,1,01,11
2024-01-11,Non-Electronic,Over-the-Counter (OTC),IRS Tax,8876683.11,4,1,3,3,2024,2,2024,1,01,11
2024-01-11,Electronic Settlement,Mail,Non-Tax,53010332.08,3,2,1,10,2024,2,2024,1,01,11
2024-01-11,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,67070.57,2,1,2,4,2024,2,2024,1,01,11
2024-01-11,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,69053.59,3,1,1,5,2024,2,2024,1,01,11
2024-01-11,Fully Electronic - All,Bank,Non-Tax,1341528561.94,1,5,1,8,2024,2,2024,1,01,11
2024-01-11,Electronic Settlement,Mail,IRS Tax,1657052151.53,3,2,3,11,2024,2,2024,1,01,11
2024-01-11,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,16118251.99,1,1,1,12,2024,2,2024,1,01,11
2024-01-11,Fully Electronic - All,Internet,IRS Tax,9497326193.43,1,3,3,13,2024,2,2024,1,01,11
2024-01-11,Fully Electronic - All,Internet,Non-Tax,577568732.48,1,3,1,14,2024,2,2024,1,01,11
2024-01-10,Non-Electronic,Mail,Non-Tax,1000.00,4,2,1,1,2024,2,2024,1,01,10
2024-01-10,Non-Electronic,Over-the-Counter (OTC),Non-Tax,11782050.16,4,1,1,2,2024,2,2024,1,01,10
2024-01-10,Fully Electronic - All,Internet,IRS Non-Tax,413638.00,1,3,2,8,2024,2,2024,1,01,10
2024-01-10,Fully Electronic - All,Bank,Non-Tax,1451766479.78,1,5,1,9,2024,2,2024,1,01,10
2024-01-10,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,32291.68,2,1,2,3,2024,2,2024,1,01,10
2024-01-10,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,65283752.04,2,1,1,10,2024,2,2024,1,01,10
2024-01-10,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,235852524.66,2,1,3,11,2024,2,2024,1,01,10
2024-01-10,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,310105.55,3,1,1,6,2024,2,2024,1,01,10
2024-01-10,Fully Electronic - All,Bank,IRS Tax,70312.40,1,5,3,4,2024,2,2024,1,01,10
2024-01-10,Non-Electronic,Over-the-Counter (OTC),IRS Tax,10443834.66,4,1,3,5,2024,2,2024,1,01,10
2024-01-10,Fully Electronic - All,Bank,IRS Non-Tax,-500.00,1,5,2,7,2024,2,2024,1,01,10
2024-01-10,Electronic Settlement,Mail,IRS Tax,3531039658.88,3,2,3,12,2024,2,2024,1,01,10
2024-01-10,Electronic Settlement,Mail,Non-Tax,81520234.00,3,2,1,13,2024,2,2024,1,01,10
2024-01-10,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,12757846.46,1,1,1,14,2024,2,2024,1,01,10
2024-01-10,Fully Electronic - All,Internet,IRS Tax,13554813128.46,1,3,3,15,2024,2,2024,1,01,10
2024-01-10,Fully Electronic - All,Internet,Non-Tax,588384226.31,1,3,1,16,2024,2,2024,1,01,10
2024-01-09,Non-Electronic,Over-the-Counter (OTC),Non-Tax,62266147.15,4,1,1,1,2024,2,2024,1,01,09
2024-01-09,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,33373.33,2,1,2,2,2024,2,2024,1,01,09
2024-01-09,Fully Electronic - All,Bank,Non-Tax,1348071912.47,1,5,1,8,2024,2,2024,1,01,09
2024-01-09,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,615506.99,3,1,1,5,2024,2,2024,1,01,09
2024-01-09,Fully Electronic - All,Bank,IRS Tax,48864.05,1,5,3,3,2024,2,2024,1,01,09
2024-01-09,Non-Electronic,Over-the-Counter (OTC),IRS Tax,6083355.77,4,1,3,4,2024,2,2024,1,01,09
2024-01-09,Fully Electronic - All,Internet,IRS Non-Tax,242866.19,1,3,2,6,2024,2,2024,1,01,09
2024-01-09,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,89707818.87,2,1,1,7,2024,2,2024,1,01,09
2024-01-09,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,159505398.31,2,1,3,9,2024,2,2024,1,01,09
2024-01-09,Electronic Settlement,Mail,IRS Tax,763370614.04,3,2,3,10,2024,2,2024,1,01,09
2024-01-09,Electronic Settlement,Mail,Non-Tax,79712316.97,3,2,1,11,2024,2,2024,1,01,09
2024-01-09,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,12515504.82,1,1,1,12,2024,2,2024,1,01,09
2024-01-09,Fully Electronic - All,Internet,IRS Tax,5682950786.49,1,3,3,13,2024,2,2024,1,01,09
2024-01-09,Fully Electronic - All,Internet,Non-Tax,1122948306.36,1,3,1,14,2024,2,2024,1,01,09
2024-01-08,Non-Electronic,Mail,Non-Tax,238.54,4,2,1,1,2024,2,2024,1,01,08
2024-01-08,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,105942.25,3,1,1,2,2024,2,2024,1,01,08
2024-01-08,Non-Electronic,Over-the-Counter (OTC),Non-Tax,8419033.00,4,1,1,3,2024,2,2024,1,01,08
2024-01-08,Fully Electronic - All,Bank,IRS Non-Tax,970.00,1,5,2,4,2024,2,2024,1,01,08
2024-01-08,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,20720.48,2,1,2,5,2024,2,2024,1,01,08
2024-01-08,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,88362972.65,2,1,1,9,2024,2,2024,1,01,08
2024-01-08,Fully Electronic - All,Bank,Non-Tax,1534185911.22,1,5,1,10,2024,2,2024,1,01,08
2024-01-08,Electronic Settlement,Mail,Non-Tax,47974192.31,3,2,1,13,2024,2,2024,1,01,08
2024-01-08,Fully Electronic - All,Bank,IRS Tax,1677741.87,1,5,3,6,2024,2,2024,1,01,08
2024-01-08,Non-Electronic,Over-the-Counter (OTC),IRS Tax,15021260.57,4,1,3,7,2024,2,2024,1,01,08
2024-01-08,Fully Electronic - All,Internet,IRS Non-Tax,327953.65,1,3,2,8,2024,2,2024,1,01,08
2024-01-08,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,421643288.84,2,1,3,11,2024,2,2024,1,01,08
2024-01-08,Electronic Settlement,Mail,IRS Tax,396904830.13,3,2,3,12,2024,2,2024,1,01,08
2024-01-08,Fully Electronic - All,Internet,IRS Tax,26423609068.25,1,3,3,14,2024,2,2024,1,01,08
2024-01-08,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,49677514.43,1,1,1,15,2024,2,2024,1,01,08
2024-01-08,Fully Electronic - All,Internet,Non-Tax,923264154.81,1,3,1,16,2024,2,2024,1,01,08
2024-01-05,Non-Electronic,Mail,Non-Tax,-373.20,4,2,1,1,2024,2,2024,1,01,05
2024-01-05,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,229248.90,3,1,1,2,2024,2,2024,1,01,05
2024-01-05,Non-Electronic,Over-the-Counter (OTC),Non-Tax,15139769.98,4,1,1,3,2024,2,2024,1,01,05
2024-01-05,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,94359157.24,2,1,1,8,2024,2,2024,1,01,05
2024-01-05,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,439844.02,2,1,2,4,2024,2,2024,1,01,05
2024-01-05,Fully Electronic - All,Bank,Non-Tax,1326401305.91,1,5,1,9,2024,2,2024,1,01,05
2024-01-05,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,214982618.61,2,1,3,10,2024,2,2024,1,01,05
2024-01-05,Fully Electronic - All,Bank,IRS Tax,10058657.93,1,5,3,5,2024,2,2024,1,01,05
2024-01-05,Non-Electronic,Over-the-Counter (OTC),IRS Tax,18173154.13,4,1,3,6,2024,2,2024,1,01,05
2024-01-05,Fully Electronic - All,Internet,IRS Non-Tax,637593.56,1,3,2,7,2024,2,2024,1,01,05
2024-01-05,Electronic Settlement,Mail,Non-Tax,57372125.37,3,2,1,11,2024,2,2024,1,01,05
2024-01-05,Electronic Settlement,Mail,IRS Tax,737924379.63,3,2,3,12,2024,2,2024,1,01,05
2024-01-05,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,16579318.97,1,1,1,13,2024,2,2024,1,01,05
2024-01-05,Fully Electronic - All,Internet,IRS Tax,11361745823.63,1,3,3,14,2024,2,2024,1,01,05
2024-01-05,Fully Electronic - All,Internet,Non-Tax,677336262.91,1,3,1,15,2024,2,2024,1,01,05
2024-01-04,Non-Electronic,Mail,Non-Tax,95.00,4,2,1,1,2024,2,2024,1,01,04
2024-01-04,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,38660.97,3,1,1,2,2024,2,2024,1,01,04
2024-01-04,Non-Electronic,Over-the-Counter (OTC),Non-Tax,9230884.84,4,1,1,3,2024,2,2024,1,01,04
2024-01-04,Fully Electronic - All,Bank,Non-Tax,1367769684.39,1,5,1,8,2024,2,2024,1,01,04
2024-01-04,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,34314.61,2,1,2,4,2024,2,2024,1,01,04
2024-01-04,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,121874805.76,2,1,1,9,2024,2,2024,1,01,04
2024-01-04,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,353493838.38,2,1,3,10,2024,2,2024,1,01,04
2024-01-04,Electronic Settlement,Mail,IRS Tax,2296489261.83,3,2,3,11,2024,2,2024,1,01,04
2024-01-04,Fully Electronic - All,Bank,IRS Tax,5409486.40,1,5,3,5,2024,2,2024,1,01,04
2024-01-04,Non-Electronic,Over-the-Counter (OTC),IRS Tax,5694234.14,4,1,3,6,2024,2,2024,1,01,04
2024-01-04,Fully Electronic - All,Internet,IRS Non-Tax,410880.50,1,3,2,7,2024,2,2024,1,01,04
2024-01-04,Electronic Settlement,Mail,Non-Tax,105947371.19,3,2,1,12,2024,2,2024,1,01,04
2024-01-04,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,16146390.11,1,1,1,13,2024,2,2024,1,01,04
2024-01-04,Fully Electronic - All,Internet,IRS Tax,15994469004.43,1,3,3,14,2024,2,2024,1,01,04
2024-01-04,Fully Electronic - All,Internet,Non-Tax,538300207.27,1,3,1,15,2024,2,2024,1,01,04
2024-01-03,Non-Electronic,Mail,Non-Tax,648.44,4,2,1,1,2024,2,2024,1,01,03
2024-01-03,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,33933.27,3,1,1,2,2024,2,2024,1,01,03
2024-01-03,Non-Electronic,Over-the-Counter (OTC),Non-Tax,10478425.38,4,1,1,3,2024,2,2024,1,01,03
2024-01-03,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,105314054.19,2,1,1,9,2024,2,2024,1,01,03
2024-01-03,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,245154432.01,2,1,3,10,2024,2,2024,1,01,03
2024-01-03,Electronic Settlement,Mail,IRS Tax,378958902.36,3,2,3,12,2024,2,2024,1,01,03
2024-01-03,Fully Electronic - All,Bank,IRS Tax,233360.89,1,5,3,4,2024,2,2024,1,01,03
2024-01-03,Non-Electronic,Mail,IRS Tax,-150.00,4,2,3,5,2024,2,2024,1,01,03
2024-01-03,Non-Electronic,Over-the-Counter (OTC),IRS Tax,22903444.26,4,1,3,6,2024,2,2024,1,01,03
2024-01-03,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,8744.14,2,1,2,7,2024,2,2024,1,01,03
2024-01-03,Fully Electronic - All,Internet,IRS Non-Tax,674530.00,1,3,2,8,2024,2,2024,1,01,03
2024-01-03,Fully Electronic - All,Bank,Non-Tax,2452622407.99,1,5,1,11,2024,2,2024,1,01,03
2024-01-03,Electronic Settlement,Mail,Non-Tax,73227262.09,3,2,1,13,2024,2,2024,1,01,03
2024-01-03,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,15397699.02,1,1,1,14,2024,2,2024,1,01,03
2024-01-03,Fully Electronic - All,Internet,IRS Tax,12573857783.87,1,3,3,15,2024,2,2024,1,01,03
2024-01-03,Fully Electronic - All,Internet,Non-Tax,915494745.57,1,3,1,16,2024,2,2024,1,01,03
2024-01-02,Non-Electronic,Mail,Non-Tax,23732.23,4,2,1,1,2024,2,2024,1,01,02
2024-01-02,Non-Electronic,Over-the-Counter (OTC),Non-Tax,10098819.64,4,1,1,2,2024,2,2024,1,01,02
2024-01-02,Fully Electronic - All,Bank,Non-Tax,4703281725.13,1,5,1,9,2024,2,2024,1,01,02
2024-01-02,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,74586230.71,2,1,1,10,2024,2,2024,1,01,02
2024-01-02,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,34436310.72,2,1,3,11,2024,2,2024,1,01,02
2024-01-02,Electronic Settlement,Mail,IRS Tax,270707801.88,3,2,3,12,2024,2,2024,1,01,02
2024-01-02,Electronic Settlement,Over-the-Counter (OTC),Non-Tax,9889.86,3,1,1,6,2024,2,2024,1,01,02
